score	text
4	아메리카노 조금 독특해요 산미는 없는데 조금 뭔가 쓴데 고소함은 없는 느낌...? 옥상 가서 바람 쐬면 진짜 좋아요 의자는 조금 불편
4	분위기와 반전 메뉴까지!
5	분위기 대박 쓰.!!!
4.5	가볍게 먹기 좋네요 ㅎㅎ
5	날씨 좋을 때 옥상에서 꿀 휴식
5	수저로 먹는 샐러드에요 잘게 잘라져 나와요 클래식 시저 샐러드(10500) 담백하고 닭 가슴살이 크게 잘라져 나와요 보그(13500) 루콜라가 들어가서 그런지 풀 맛이 좀 강하게 느껴졌어요! 소스가 좀 매콤해요 근데 건포도 들어가 있어서 달짝지근 했어요💜 여기 테라스 맛 집인 듯! 3층까지 있어서 날 좋은 날 오면 좋을 거 같아요
5	자극적인 맛 싫어하는데 딱 좋았어요 테라스가 예뻐요
3.5	나쁘지 않아요. 분위기 좋고 조용하고. 음식도 맛남요. 둘이 먹기에도 적당. 가격 살짝 비싸긴 함요.
5	건물이 너무 예뻐들어간 곳
5	나무 맛있어요 분위기도 정말 좋아요!!!
3	처음만큼 안 좋네요
4	훈남 아르바이트생들이 많아요
4	조용하고 샐러드도 맛나고 분위기도 좋지만 의자는 좀 불편해요 소파도 있었으면 하는 바람
2	커피가 너무 안 나와요 커피 좀 주세요..
3	분위기 짱
5	양은 좀 적은데, 분위기 좋고 맛도 좋습니다.
3	서비스는 무언가 산만.. 맛은 굿~ 분위기도 오케이~~~
3	이쁘고 노래도 좋고 메뉴도 나쁘지 않지만 가격에 비해 양이 너무 작다 ㅠ
5	샐러드를 잘게 자르고 후추를 많이 뿌려줘서 좋아요 직원분들도 늘 친절하셔서 자주 가요
4	분위기 좋은 브런치 카페 :) 메뉴 좋고 분위기 좋아서 자주 오는 곳~
5	디저트 너무 맛있어요 분위기도 조용하고 넓고 좋아요
1	늦게까지 하는 카페가 없어서 왔는데 불친절함. 메뉴는 다양한데 실제로 안 파는 메뉴가 많음. 아이스크림, 딸기 라테 등 전반적으로 가격 대비 맛없음 가로수길 카페
2	아르바이트생인지 매니저이신지 조금 불친절하셨지만 .. 수요미식회 나왔다니 그러려니 했어요. 주문도 변경해서 결제도 다시 해주셨는데 결국 잘못된 음료가 나와서 또 바꾸러 가야 했습니다. ㅠㅠ 그리고 다 마감돼서 시킬게 별로 없었는데 1인 1메뉴에요. 웨이팅은 없었고 2층은 자리가 많았었어요.
4	와이파이 느려요
3.5	굿
4	맛나요 ~ 근데 약간 비싼 느낌 ..?
2.5	맛은 5점 직원 중 한 명 불친절 서비스 0점
4	디저트가 넘넘 이쁘지만 가격은 사악해
5	밀푀유 프롤리네, 음료 맛있게 먹었습니다.
5	굿
5	굿
5	늘 굿
5	가로수길에서 제일 좋아하는 카페! 밀푀유 진짜 맛나요 :)
3.5	케이크 맛있어요.. 근데 수박주스... 그냥 아메리카노 드세요
2.5	쬐깐한 케이크 한 조각이 7,000원.. 커피도 6-7,000원인데 맛에 비해 너무 가격이 비싸네요.
0.5	너무 불친절해요; 주문하는 중에 말 가로막고 .. 그리고 양도 너무 적어요 7500원짜리 케이크가 손바닥 절반만 해요.. ㅋ
5	맛있어요!!
3	아인슈페너 크림도 쫀쫀하고 맛있었어요~ 딸기 티라미수 케이크는 생각보다 별로였어요..
1.5	서비스 별 한 개
4.5	사람 많아요
5	줘야요
4	좋아요
3.5	굿
4	고소한 아인슈페너 진짜 진짜 맛있어요!! 강추
5	달달 하이 맛있다!
4	2층 넓고 좋았어요 예쁘고
5	맛있습니다!!
3.5	케이크는 맛있다...! 음료는 보통
5	마카롱 맛있어요!
3	양과 맛에 비해 비싸요..
4.5	딸기 케이크가 맛있어요. 또 방문할 거예요~
2	음료는 그냥 달기만 하고 별맛 없어요 근데 가격대는 비싼 편이에요 케이크도 동물성 크림인데 생각보다 맛있지가 않네요 그냥 자릿값이에요
5	좋았어요 맛있게
4	맛있음 좀 친절하면 더 좋을 듯
5	음료도 맛있는데 케이크가 진짜 맛있어요
4	맛있는데 사람이 많아서 조금 시끄러운 편이에요! 근데 맛있어욥
4	밀푀유, 얼그레이 맛있어요. 케이크들이 예뻐서 이거저거 다~ 먹고 싶어지네요~ㅎ
4	맛있어요
5	좋아요
4	말차 딸기 케이크 맛있어요ㅎ
5	비싼 동네라서 좀 비싸지만 사진 찍으면 예쁘게 나와요~구름 둥둥 케이크 맛있어요.
5	좋아요
4.5	맛나요
3	네 그냥 보통이었어요. 커피 괜츈 케이크 쏘 쏘 분위기 괜츈?
4	케이크 맛있어요 ㅎㅎ
5	케이크 선물은 두 자 미:)
3	.. 흐흐 그냥 맛이 별로
4	캐러멜 소금 케이크 맛있어요
4.5	⁷
4.5	케이크 종류 다양하고 맛있네요
4	밀푀유 맛있고 가로수길답게 비싼 편
4	케이크 맛있어요:)
4	아는 그 맛 딸기 생크림 케이크에요 특별히 특별한 건 없는 거 같은데 ㅋㅋ
4	가게 분위기가 정말 좋았어요
4	케이크는 너무 맛있었는데 아이스 아메리카노를 비롯한 음료는 가격에 비해 양과 맛이 쏘 쏘 했어요
4	의자 편한 편이고, 2층에 좌석 많아요! 내부 인테리어도 감성 느낌 많습니다 케이크 다양하고 커피는 좀 비싸요ㅜㅜ
5	구름 둥둥 케이크 추천 케이크 추천
4	생크림 딸기 케이크 jmt
4.5	케이크 맛있어요 ~~~~~
3.5	좋지만 조금 비싸요
2	아메리카노 가격에 비해 맛이 없어요:(! 크루아상은 맛있어요:)!
2	가격에 비하여 밍밍한 커피와 시장 바닥 같은 시끄러운 카페
5	레몬 타르트 맛있어요
4	케이크 좀 작고 달지만 맛있음
3	가격이 너무 비쌈
5	케이크는 존 만
5	캐러멜 소금 케이크 존맛탱
4	신사 가로수길 카페 굳
4	라임 민트 에이드 맛있고 딸기 케이크도 맛있는데 이제 딸기가 좀 철이 지났는지 좀 시큼하네요 ㅠㅠ 그래도 빵도 크림도 부드럽고 너무 달지도 않고 맛있어요~~! 에이드는 맛있긴 한데 8500원 주고 먹긴 역시 좀 아까운 것 같아요
5	듀자미 두 번짼데 케이크도 맛있고 커피도 맛남 사람 별로 없어서 좋았어요
5	수 박 주 스 짱 맛 나 요 ~
3.5	가로수길치고 케이크 가격이 나름!! 아주 나름으로 싼 편인 듯 http://m.blog.naver.com/gptjd1212/221976196870
4	수요미식회 나왔다 해서 왔는데 그냥 그저 그랬어요
5	케이크가 너무 맛있어요:)
4.5	최고예요 가격이 있지만 만족도 최고
4.5	분위기 좋은 카페예요
4	굿
4.5	케이크가 맛나요
4	빵이 맛있어요 가격은 저렴한 편은 아님
4	냠냠
3	신사역 빵집
5	최고
4.5	케이크 맛있어요 분위기도 상큼해요
5	짱 굿
5	케이크 맛있어요~!
5	케이크가 맛있어요!!
4	항상 기본은 해요ㅋㅋ
3.5	케이크가 맛있었어요
3.5	대표 메뉴인 캐러멜 소금 케이크를 먹지 못해서 아쉬웠지만 딸기 케이크는 평범? 한 정도 이구 껠끄쇼즈를 다녀와서 그런지 수요미식회 맛 집, 1000개가 넘는 리뷰는,,, 잘 모르겠다.. 맛이 없진 않았고 평범하거나 그거보다 조금 더 나은 정도. 2층에 앉았었는데 시끄럽다. 물론 가는 시간에 따라 다르긴 하겠지만 내가 본 블로그 리뷰에서도 그런 거 보면 여긴 항상 시끄럽나 보다. 시끄러운 거 싫어하는 사람들에게는 비추이다. 그리고 협박 같은 이상한 아줌마들의 자리 양보 요구가 매우 별로였다. 그런 이상하고 시끄러운 아줌마들이 많이 오는 듯,,,(아줌마 비하는 아니고 일부 이상한 사람들이 있어서 허허)
5	굿
3	아메리카노 산미 강해요 전체적으로 비싸요
3.5	굿~~~
4.5	너무 맛있어요,,, 티브이 나온 집인 줄 모르고 그냥 지나가다가 친구가 추천해서 포장했는데 앙버터 페이스트리가 미친 맛이네요,, ❤️ 파삭파삭하고 전체적으로 많이 안 달아서 더 좋았어요 셰프님 역시.. 배우신 분... 꼬르동 블루.. 오... 가격이 크나큰 함정이지만.. 맛이 너무 좋아요
5	케이크가 맛있어요
5	커피도 맛있고 디저트도 맛있어요!!
5	비싼데 맛있음
4	구성비는 안 좋지만 분위기 좋고 넓고 음료 맛나요~
5	굳
3	보통이에요
4	케이크 맛있어요
2	인테리어는 좋았으나 디저트는 그냥 그렇고 음료는 맛에 비해 너무 비싸다고 느꼈어요
4	친절하고 맛있습니다
3	디저트 너무 맛있는데 음료가 비싸고 맛이 없었어요ㅠ
1	케이크 세 개랑 음료 세 개 해서 43500원 나왔더라고요 참.. 비싸서 맛은 좋겠지 했는데 기대 정말 이하였어요 직원분들 서비스나 친절도가 바닥이었고 음료 맛도 밍밍하고 그저 그랬어요 전 딸기 라테랑 딸기 한가득 시켰는데 가격 값 정말 못 해요 기대하고 왔는데 실망스럽네요 다신 안 옵니다 직원분들 서비스업에서 일하시면 그에 맞게 손님들을 친절히 대해주세요 진동벨 드렸다니까 안 주셨는데 요가 아니라 확인해보겠습니다 가 맞는 거 아닌가요 손님한테 말하는 거 하나하나 말투 하나가 귀찮다는 듯이 느껴지더라고요 주의해주세요
5	맛있음
4	맛있는데 가격이 비싸요ㅠ
5	유명한 카페~ 케이크가 맛있어요
5	맛있어요
5	여러분들 딸기 케이크 꼭 먹으러오세요ㅠㅠ
5	딸기 초콜릿 바닐라 캐러멜 등 누구나 좋아할 케이크 종류들이 있어요.
1	1. 별로 맛있지 않아요 크림 버터만 덕지덕지 있는 느낌. 느끼해요 이쁜데 맛없고 비싸기만 함 가격 값을 못함ㅠ 2. 자리가 다 불편해요. 빨리 먹고 가라는 뜻
5	좋아요
5	좋아요
5	마차 딸기 케이크 맛있어요 ~~ ❤️
4	여기 말차 딸기 케이크 진짜 맛있어요. 차도 맛있어요.
5	마카롱 너무 맛있고 포장 너무 귀여워요
5	마카롱 맛집
5	딸기 생크림 케이크 너무 맛있어서 세 번째 샀어요!
5	여긴 베이커리 맛 집 ㅎ
5	커피는 그럭저럭 케이크는 맛있어요
5	굿
5	굿굿
4	케이크 맛있는데 막 소름 끼칠 정도는 아니에요 ㅎ
4	케이크가 예쁘고 분위기 좋네요. 인 스타용 좀 비싸긴 해요.
5	여자들이 좋아할 만한 디저트 카페에요 가로수길 카페 몽블랑
4	따로 사진 찍은 게 없어서 ㅋㅋㅋㅋㅋㅋ 동영상 캡처했다 수요미식회에 나왔다고 해서 먹어봤는데 꼬끄 쫀득하고 너무 맛있었다!😋 유행하는 뚱카롱이 아니어서 더 좋았음 👍
5	캐러멜 소금 케이크 딸기 라테 캐러멜 소금 케이크 맛있다고 해서 먹어봤는데 진짜 맛있어요! 솔티 캐러멜 마카롱을 촉촉하게 먹는 느낌?ㅎㅎㅎ 딸기 라테도 직접 딸기 갈아서 해주시는 것 같아요 맛있었습니다 매장 인테리어랑 분위기도 좋아요👍🏻
5	매우 맛있음 달달한 거 당기는 날 최고
5	케이크가 맛있는 곳, 주말에 사람이 많음
5	커피 맛은 별류였는데 케이크가 너무 맛났어요ᅮᅮ
3	맛은 있는데 비싼 편이에요 아이스 라테 거의 3모금이면 끝남 빵 케이크가 맛있어요
3	잘 먹었습니다
4	평일에 갔는데 자리도 많고 예쁘게 꾸며져 있어서 좋았어요. 같이 간 친구들이 여기 케이크가 제일 맛있대요.
5	딸기 케이크 유명. 가로수길에서 빠방 같은 체인점 제외 3만 원 이하 케이크 파는 곳으로 유일
4	가로수길에서 디저트로 유명한 카페!! 커피는 연해서 맛있음. 근데 케이크류가 너무 비싸다
4	신사 가로수길 디저트 카페 카페 추천 커피는 산미 강하고 디저트는 맛있어요~ 산미 싫어해서 별 하나 뺍니다! 디저트는 대만족 싹 비우고 왔어요....
1	별 하나도 아깝네요, 신맛 나는 아메리카노, 싼 맛나는 바닐라라테, 파리바게뜨보다 맛없는 케이크 가격은 너무 비쌈, 왜 핫 풀인지 모르겠음.
4	케이크 음료 다 맛있어요 가격대는 좀 있습니다
4	딸기 생크림 케이크 먹기엔 여기가 제일 좋은 것 같아요!
5	맛있어요
1	오랜만에 방문했습니다 주문한 딸기 한가득 바닥 부분과 옆면 부분이 약간 색이 짙다고 생각했는데 먹어보니 탄 맛이 나더라고요 직원분께 들고 가서 문의하니 원래 바짝 구워서 탄 맛이 난다는데... 다른 손님들은 탄 맛이 나도 그냥 드시는 건지... 진짜 끝 맛이 텁텁할 정도로 쓰던데... 저렴한 가격도 아니고... 안에 들어있는 생크림이랑 빵은 맛있어서 그냥 탄 맛나는 부분 빼놓고 안에 것만 긁어먹었어요 이럴 거면 그냥 딸기 케이크 시켜 먹을걸 후회되더라고요 같이 시킨 밀푀유 프롤리네는 맛있었고 커피는 시지만 디저트랑 먹을만했어요
3	특별히 맛있진 않지만 누구든 무난하게 먹을 만한 당근 케이크였습니다. 딸기 가득 타르트는 타르트지가 생각보다 많이 느끼했는데 생크림과 함께 먹으면 나쁘지 않았습니다.
5	맛있게 잘 먹었습니다~!!!
3	괜찮았어요
5	부드럿고맛나요
5	.
5	정말 맛있어요
5	케이크 맛 집
5	완전짱 맛나여
5	디저트 맛 집!
5	케이크 맛나요
4	유명한 케이크 맛집
4	늘 맛나요~ 내부 분위기는 막 좋진 않아요 ㅎㅎ
4	딸기 생크림 케이크가 맛있었어요:)
5	디저트가 너무 귀여워요
5	케이크가 달달하니 맛있습니다.
4	비싼 만큼 맛있는 가격 포장해서 이용했는데 포장도 깔끔하고 예쁨 몽블랑은 생각보다 달지 않고 부드럽고 프롤리네는 그냥 존맛탱
2	아아 신맛이 너무 세서 놀랐고... (신 커피 안 좋아함) 디저트도 기대에 못미쳤다ㅠㅠ 특히 몽블랑은 파리에서 먹었던 맛과 너무 다름...
4	다섯 번에 한 번씩은 아쉬울 때가 있는 맛집 이번엔 몽블랑 시켰는데 프랑스 몽블랑 생각하니 매우 실망 ㅠㅠ 한국엔 몽블랑 맛 집이 없는가 밤 크림 양 적고 맛이 약하고 안에 크림이 너무 많고 아래 빵은 너무 딱딱하다 차는 항상 받아서 타이머 켜고 3분 정도 있다 빼는데 맛있다.
3	안에서 먹을 건데 왜 테이크아웃 컵에 주는지... 커피도 비싼 거에 비해 별로이에요
5	맛이 숨
5	케이크가 너무 맛있어요ㅠㅠㅠ!!
5	분위기도 좋고 빵도 너무 맛있어요... 프랑스 유학생 시절 먹었던 케이크들 같아서 추억에 잠기다 왔어요ㅋㅋㅋ 빵들 너무 맛있어요...
2	비싸고 맛도 그냥 그래요
4	비싸다 비싸!!
5	😄🤔🤭😄맛있어요
5	케이크 맛있어요
4	두 자 미는 유명하죠 :)
5	맛있어요
4	케이크에는 아메리카노가 찰떡이죠 케이크가 가벼운? 맛? 묵직한 느낌보단 가볍지만 맛 나요
5	말차 밀푀유 최고예요... 포크로 먹긴 좀 불편하지만 맛만 좋아요
4	케이크 맛있습니다^^!!
3	2층 좌석 너무 시끄러워요
4	수요미식회, 블루리본 디저트 맛 집♥
4	몽블랑은 사랑입니다 근데 너무 비싸요ㅠ
5	다양한 디저트 넓은 내부 아쉬운 점은 가격과 남녀 공용화장실
5	최고의 마카롱
5	내가 좋아하는 디저트 카페, 다 맛있어요 ~
4	케이크가 맛있는 편. 다양한 타르트가 있음. 2층까지 있어서 좌석은 많음. 다만 소음이 좀 심한 편이라 조용한 분위기를 원하면 적당한 장소는 아님.
2	1인 1주문이 살짝 불편 ;; 케이크도 작은 게 가격은 ㅠㅠ
3	케이크는 정말 맛있어요. 근데 새로 나온 흑당 버블티 아이스크림은 정말 최악.. 7천 원인데 진짜 양은 엄청 적고 맛도 그다지. 커피류는 괜찮은 거 같은데 그 이외의 티 나 수박주스도 별로. 특히 수박주스는 당연히 갈아서 주는 줄 알았는데 그냥 수박 시럽이었네요
4	방송에 나온 케이크 맛 집 :) 소금 캐러멜 케이크가 제일 유명해요!
5	커피 산미가 강해요! 자리가 넓어서 좋아요
4	커피 가격 겁나 비싼데 커피 맛은 그냥 그렇네요~ 케이크가 맛있다고 하니 다음엔 케이크를 묵으러 올게요~
